,index,PlayerHeight,PlayerWeight,Yards,Down,YardLine,Distance,Week,Temperature,Humidity,HomeScoreBeforePlay,VisitorScoreBeforePlay,Position
407,9302,73,224,5,2,5,5,1,90.0,38.0,10,3,RB
408,9315,72,210,0,2,18,17,1,90.0,38.0,17,3,RB
409,9346,73,224,7,2,29,5,1,90.0,38.0,17,3,RB
410,9368,73,224,12,1,40,10,1,90.0,38.0,24,3,RB
411,9388,73,224,1,1,25,10,1,90.0,38.0,24,3,RB
412,9396,69,212,6,1,25,10,1,90.0,38.0,27,3,RB
413,9418,69,212,3,2,31,4,1,90.0,38.0,27,3,RB
414,9440,69,212,1,2,21,7,1,90.0,38.0,27,3,RB
415,9479,73,224,3,2,36,2,1,90.0,38.0,27,3,RB
416,9498,73,224,5,1,34,10,1,90.0,38.0,27,3,RB
417,9544,73,224,-6,2,22,8,1,90.0,38.0,27,3,RB
418,9566,73,224,2,3,28,14,1,90.0,38.0,27,3,RB
419,9579,72,210,1,1,25,10,1,90.0,38.0,37,3,RB
420,9610,73,224,0,1,40,10,1,90.0,38.0,37,3,RB
421,9622,72,210,3,1,6,10,1,90.0,38.0,37,3,RB
422,9645,72,210,-2,2,9,7,1,90.0,38.0,37,3,RB
423,9676,73,224,1,1,32,10,1,90.0,38.0,37,3,RB
424,9698,73,224,0,2,33,9,1,90.0,38.0,37,3,RB
425,9719,71,222,0,2,46,7,1,90.0,38.0,37,3,RB
426,9733,72,210,24,1,16,10,1,90.0,38.0,37,3,RB
427,9748,70,216,5,1,40,10,1,90.0,38.0,37,3,RB
428,9770,70,216,2,1,5,5,1,90.0,38.0,37,3,RB
429,9799,72,210,3,2,3,3,1,90.0,38.0,37,3,RB
430,9828,73,224,-4,1,32,20,1,90.0,38.0,37,9,RB
431,9842,72,210,-10,1,10,10,1,90.0,38.0,37,9,RB
432,9873,71,222,5,1,43,10,1,90.0,38.0,39,9,RB
433,9895,71,222,2,2,48,5,1,90.0,38.0,39,9,RB
434,9917,71,222,2,1,22,10,1,90.0,38.0,39,9,RB
435,9939,71,222,1,1,11,10,1,90.0,38.0,39,9,RB
436,9960,71,222,3,2,10,9,1,90.0,38.0,39,9,RB
437,9982,71,222,3,3,3,2,1,90.0,38.0,39,9,RB
438,9996,72,210,6,2,25,10,1,90.0,38.0,46,9,RB
439,10031,73,199,1,1,15,10,1,90.0,38.0,46,9,RB
440,10035,71,250,2,1,50,10,1,71.0,49.0,0,0,RB
441,10058,71,250,6,2,48,8,1,71.0,49.0,0,0,RB
442,10096,72,216,3,1,2,10,1,71.0,49.0,0,0,RB
443,10118,72,216,3,2,5,7,1,71.0,49.0,0,0,RB
444,10140,72,216,2,1,13,10,1,71.0,49.0,0,0,RB
445,10161,72,216,3,2,15,8,1,71.0,49.0,0,0,RB
446,10185,72,213,3,2,37,1,1,71.0,49.0,0,0,RB
447,10189,71,250,-2,1,25,10,1,71.0,49.0,0,0,RB
448,10218,73,225,0,2,23,12,1,71.0,49.0,0,0,RB
449,10250,72,216,2,1,43,10,1,71.0,49.0,0,0,RB
450,10262,71,222,4,1,39,10,1,71.0,49.0,0,0,RB
451,10293,72,216,3,1,5,10,1,71.0,49.0,0,0,RB
452,10315,72,216,0,2,8,7,1,71.0,49.0,0,0,RB
453,10321,71,250,0,1,32,10,1,71.0,49.0,0,0,RB
454,10360,72,216,0,1,40,10,1,71.0,49.0,0,0,RB
455,10372,73,225,-1,1,11,10,1,71.0,49.0,0,0,RB
456,10394,73,225,8,2,10,11,1,71.0,49.0,0,0,RB
457,10416,73,225,4,3,18,3,1,71.0,49.0,0,0,RB
458,10447,72,216,4,1,25,10,1,71.0,49.0,0,3,RB
459,10469,72,216,8,1,28,20,1,71.0,49.0,0,3,RB
460,10482,71,222,2,2,11,20,1,71.0,49.0,0,3,RB
461,10514,72,216,6,1,6,6,1,71.0,49.0,0,3,RB
462,10526,71,222,3,1,26,10,1,71.0,49.0,7,3,RB
463,10563,71,250,-3,1,18,10,1,71.0,49.0,7,3,RB
464,10592,71,222,0,1,3,3,1,71.0,49.0,7,3,RB
465,10623,72,216,6,2,42,5,1,71.0,49.0,7,6,RB
466,10636,71,222,0,2,44,3,1,71.0,49.0,14,6,RB
467,10668,72,216,6,2,30,5,1,71.0,49.0,14,6,RB
468,10690,72,216,3,2,36,2,1,71.0,49.0,14,6,RB
469,10713,72,213,6,2,33,10,1,71.0,49.0,14,6,RB
470,10733,72,216,2,1,25,10,1,71.0,49.0,17,9,RB
471,10755,72,216,3,1,37,10,1,71.0,49.0,17,9,RB
472,10778,72,216,0,1,46,5,1,71.0,49.0,17,9,RB
473,10800,72,216,1,2,46,5,1,71.0,49.0,17,9,RB
474,10821,72,216,-1,1,49,5,1,71.0,49.0,17,9,RB
475,10824,70,245,1,1,25,10,1,87.0,43.0,0,0,RB
476,10846,70,245,7,3,33,2,1,87.0,43.0,0,0,RB
477,10887,72,229,8,1,25,15,1,87.0,43.0,0,0,RB
478,10911,71,190,2,1,41,15,1,87.0,43.0,0,0,RB
479,10912,70,245,3,1,14,10,1,87.0,43.0,0,0,RB
480,10939,70,205,1,2,17,7,1,87.0,43.0,0,0,RB
481,10976,72,229,12,1,24,10,1,87.0,43.0,0,0,RB
482,10998,72,229,2,1,48,10,1,87.0,43.0,0,0,RB
483,11010,71,205,5,2,45,13,1,87.0,43.0,0,0,RB
484,11041,72,229,18,1,25,10,1,87.0,43.0,0,7,RB
485,11063,72,229,1,1,43,10,1,87.0,43.0,0,7,RB
486,11066,70,245,3,2,26,6,1,87.0,43.0,0,7,RB
487,11109,71,190,3,3,13,24,1,87.0,43.0,0,7,RB
488,11120,71,205,5,1,25,10,1,87.0,43.0,0,7,RB
489,11142,71,205,3,1,45,10,1,87.0,43.0,0,7,RB
490,11154,70,245,2,2,47,2,1,87.0,43.0,0,7,RB
491,11195,72,229,2,1,38,10,1,87.0,43.0,0,7,RB
492,11219,71,190,5,1,50,10,1,87.0,43.0,0,7,RB
493,11220,70,245,10,1,48,10,1,87.0,43.0,0,7,RB
494,11251,71,205,-2,1,38,10,1,87.0,43.0,0,7,RB
495,11282,72,229,1,1,46,10,1,87.0,43.0,0,10,RB
496,11304,73,240,0,4,45,1,1,87.0,43.0,0,10,FB
497,11308,70,245,1,1,28,10,1,87.0,43.0,0,13,RB
498,11339,71,205,5,2,27,9,1,87.0,43.0,0,13,RB
499,11362,71,205,4,1,17,10,1,87.0,43.0,0,13,RB
500,11393,72,229,1,1,25,10,1,87.0,43.0,0,20,RB
501,11396,70,245,2,1,32,10,1,87.0,43.0,0,20,RB
502,11418,70,245,3,2,42,2,1,87.0,43.0,0,20,RB
503,11450,71,205,3,1,26,10,1,87.0,43.0,0,20,RB
504,11462,70,245,3,2,5,5,1,87.0,43.0,0,20,RB
505,11484,70,245,0,3,2,2,1,87.0,43.0,0,20,RB
506,11527,71,190,1,2,22,2,1,87.0,43.0,0,23,RB
507,11538,71,205,6,2,18,17,1,87.0,43.0,3,23,RB
508,11560,71,205,-6,1,39,10,1,87.0,43.0,3,23,RB
509,11572,70,245,5,1,1,10,1,87.0,43.0,3,23,RB
510,11594,70,245,8,2,6,5,1,87.0,43.0,3,23,RB
511,11616,70,245,4,1,14,10,1,87.0,43.0,3,23,RB
512,11638,70,245,6,2,18,6,1,87.0,43.0,3,23,RB
513,11660,70,245,3,1,24,10,1,87.0,43.0,3,23,RB
514,11682,70,245,2,2,27,7,1,87.0,43.0,3,23,RB
515,11713,71,205,11,3,29,5,1,87.0,43.0,3,23,RB
516,11736,71,205,1,1,40,10,1,87.0,43.0,3,23,RB
517,11748,70,245,2,2,41,9,1,87.0,43.0,3,23,RB
518,11780,71,205,8,3,43,7,1,87.0,43.0,3,23,RB
519,12654,73,220,9,1,19,10,1,70.0,0.0,0,0,RB
520,12676,73,220,1,2,28,1,1,70.0,0.0,0,0,RB
521,12704,70,215,3,2,24,15,1,70.0,0.0,0,0,RB
522,12717,69,215,2,2,50,2,1,70.0,0.0,0,0,RB
523,12741,72,250,2,2,22,2,1,70.0,0.0,0,0,FB
524,12770,70,215,1,1,20,10,1,70.0,0.0,0,0,RB
525,12783,69,215,4,2,29,19,1,70.0,0.0,0,0,RB
526,12824,70,210,1,2,19,6,1,70.0,0.0,0,3,RB
527,12846,70,210,-1,2,37,4,1,70.0,0.0,0,3,RB
528,12868,70,210,-1,1,39,10,1,70.0,0.0,0,3,RB
529,12886,69,205,10,3,21,6,1,70.0,0.0,0,3,RB
530,12912,70,210,2,1,11,10,1,70.0,0.0,0,3,RB
531,12918,73,220,3,1,25,10,1,70.0,0.0,3,3,RB
532,12946,70,215,3,2,28,7,1,70.0,0.0,3,3,RB
533,12978,70,210,6,1,25,10,1,70.0,0.0,3,3,RB
534,13000,70,210,0,2,31,4,1,70.0,0.0,3,3,RB
535,13003,69,215,7,1,42,10,1,70.0,0.0,3,3,RB
536,13026,69,215,2,1,21,10,1,70.0,0.0,3,3,RB
537,13069,69,215,-1,2,4,4,1,70.0,0.0,3,3,RB
538,13091,69,215,3,3,5,5,1,70.0,0.0,3,3,RB
539,13122,70,215,2,1,25,10,1,70.0,0.0,10,6,RB
540,13137,73,220,1,2,32,3,1,70.0,0.0,10,6,RB
541,13176,70,210,5,1,5,10,1,70.0,0.0,10,6,RB
542,13198,70,210,10,3,14,1,1,70.0,0.0,10,6,RB
543,13220,70,210,7,1,33,10,1,70.0,0.0,16,6,RB
544,13242,70,210,0,1,30,10,1,70.0,0.0,16,6,RB
545,13264,70,210,10,2,30,10,1,70.0,0.0,16,6,RB
546,13282,75,230,3,2,16,6,1,70.0,0.0,16,6,RB
547,13292,73,220,2,1,25,10,1,70.0,0.0,19,6,RB
548,13326,69,205,-2,1,32,10,1,70.0,0.0,19,6,RB
549,13364,70,215,3,1,25,10,1,70.0,0.0,19,6,RB
550,13379,73,220,2,1,8,8,1,70.0,0.0,19,6,RB
551,13418,70,210,1,2,11,10,1,70.0,0.0,19,9,RB
552,13440,70,210,3,1,39,10,1,70.0,0.0,19,9,RB
553,13462,70,210,5,1,47,10,1,70.0,0.0,19,9,RB
554,13506,70,210,4,1,16,10,1,70.0,0.0,19,9,RB
555,13525,69,205,-3,2,12,6,1,70.0,0.0,19,9,RB
556,13540,70,215,5,2,42,10,1,70.0,0.0,26,9,RB
557,13562,70,215,1,2,3,3,1,70.0,0.0,26,9,RB
558,13594,70,210,4,1,25,10,1,70.0,0.0,26,12,RB
559,13616,70,210,3,1,36,10,1,70.0,0.0,26,12,RB
560,13638,70,210,0,1,36,10,1,70.0,0.0,26,12,RB
561,13656,75,230,3,2,36,10,1,70.0,0.0,26,12,RB
562,13682,70,210,2,1,48,10,1,70.0,0.0,29,19,RB
563,13704,70,210,1,2,46,8,1,70.0,0.0,29,19,RB
564,13744,68,225,1,1,25,10,1,73.0,39.0,0,0,RB
565,13766,68,225,2,1,36,10,1,73.0,39.0,0,0,RB
566,13779,73,215,21,1,6,15,1,73.0,39.0,0,0,RB
567,13802,73,215,5,1,27,10,1,73.0,39.0,0,0,RB
568,13833,68,225,6,2,30,10,1,73.0,39.0,0,0,RB
569,13854,68,225,2,1,42,10,1,73.0,39.0,0,0,RB
570,13876,68,225,11,2,44,8,1,73.0,39.0,0,0,RB
571,13898,68,225,3,2,25,10,1,73.0,39.0,0,0,RB
572,13921,68,225,7,1,12,10,1,73.0,39.0,0,0,RB
573,13942,68,225,0,2,5,3,1,73.0,39.0,0,0,RB
574,13954,73,215,2,1,25,10,1,73.0,39.0,7,0,RB
575,13976,73,215,1,2,27,8,1,73.0,39.0,7,0,RB
576,13998,73,215,2,1,37,10,1,73.0,39.0,7,0,RB
577,14020,73,215,0,1,21,10,1,73.0,39.0,7,0,RB
578,14043,73,215,10,2,21,10,1,73.0,39.0,7,0,RB
579,14064,73,215,0,1,11,10,1,73.0,39.0,7,0,RB
580,14096,68,225,2,1,25,10,1,73.0,39.0,7,7,RB
581,14110,68,208,6,1,15,10,1,73.0,39.0,7,7,RB
582,14129,68,208,3,2,21,4,1,73.0,39.0,7,7,RB
583,14154,68,208,1,1,27,10,1,73.0,39.0,7,7,RB
584,14174,68,208,0,2,28,9,1,73.0,39.0,7,7,RB
585,14201,71,199,3,1,44,10,1,73.0,39.0,7,7,RB
586,14227,68,225,18,1,44,10,1,73.0,39.0,7,7,RB
587,14245,71,199,4,2,18,2,1,73.0,39.0,7,7,RB
588,14271,68,225,0,1,1,1,1,73.0,39.0,7,7,RB
589,14283,73,215,2,1,25,10,1,73.0,39.0,14,7,RB
590,14306,73,215,1,1,44,10,1,73.0,39.0,14,7,RB
591,14328,73,215,4,2,43,9,1,73.0,39.0,14,7,RB
592,14361,68,225,9,1,18,10,1,73.0,39.0,14,7,RB
593,14383,68,225,5,2,27,1,1,73.0,39.0,14,7,RB
594,14399,71,199,4,3,24,18,1,73.0,39.0,14,7,RB
595,14417,73,215,2,1,25,10,1,73.0,39.0,14,7,RB
596,14438,73,215,2,2,27,8,1,73.0,39.0,14,7,RB
597,14468,68,225,4,1,43,10,1,73.0,39.0,14,7,RB
598,14487,71,199,7,1,34,10,1,73.0,39.0,21,7,RB
599,14509,71,199,12,2,41,3,1,73.0,39.0,21,7,RB
600,14531,71,199,2,1,12,10,1,73.0,39.0,21,7,RB
601,14553,71,199,2,3,3,1,1,73.0,39.0,21,7,RB
602,14575,71,199,-2,1,1,1,1,73.0,39.0,21,7,RB
603,14602,68,225,1,2,3,3,1,73.0,39.0,21,7,RB
604,14616,73,215,-2,1,43,10,1,73.0,39.0,24,7,RB
605,14636,73,215,-2,4,48,1,1,73.0,39.0,24,7,RB
606,14667,68,225,0,1,49,10,1,73.0,39.0,24,7,RB
607,14689,68,225,0,2,49,10,1,73.0,39.0,24,7,RB
608,14704,73,215,4,1,20,10,1,73.0,39.0,24,7,RB
609,14729,71,199,4,1,38,10,1,73.0,39.0,24,14,RB
610,14751,71,199,4,2,42,6,1,73.0,39.0,24,14,RB
611,14778,68,225,3,1,16,10,1,73.0,39.0,24,21,RB
612,14798,68,225,3,1,15,10,1,73.0,39.0,24,21,RB
613,14820,68,225,4,2,18,7,1,73.0,39.0,24,21,RB
614,14835,73,215,0,3,47,1,1,73.0,39.0,24,21,RB
615,14858,73,215,2,4,47,1,1,73.0,39.0,24,21,RB
616,14874,70,221,4,1,25,10,2,69.0,78.0,0,0,RB
617,14910,73,230,5,1,46,10,2,69.0,78.0,0,0,RB
618,14918,70,221,0,1,3,10,2,69.0,78.0,0,0,RB
619,14940,70,221,2,3,8,5,2,69.0,78.0,0,0,RB
620,14981,73,220,2,2,50,5,2,69.0,78.0,0,0,HB
621,14990,73,236,9,2,23,2,2,69.0,78.0,0,0,RB
622,15012,73,236,5,1,32,10,2,69.0,78.0,0,0,RB
623,15056,73,236,5,1,20,10,2,69.0,78.0,0,0,RB
624,15079,73,236,9,2,15,5,2,69.0,78.0,0,0,RB
625,15100,73,236,2,1,11,11,2,69.0,78.0,0,0,RB
626,15123,73,236,1,2,9,9,2,69.0,78.0,0,0,RB
627,15152,69,205,-5,2,12,8,2,69.0,78.0,0,3,HB
628,15160,70,221,1,2,27,8,2,69.0,78.0,3,3,RB
629,15182,70,221,0,1,40,10,2,69.0,78.0,3,3,RB
630,15223,73,220,3,1,14,10,2,69.0,78.0,3,3,HB
631,15245,73,220,3,2,17,7,2,69.0,78.0,3,3,HB
632,15262,69,205,3,1,33,10,2,69.0,78.0,3,3,HB
633,15284,69,205,5,2,36,7,2,69.0,78.0,3,3,HB
634,15306,69,205,1,3,41,2,2,69.0,78.0,3,3,HB
635,15314,70,221,6,1,20,10,2,69.0,78.0,3,3,RB
636,15336,70,221,3,2,26,4,2,69.0,78.0,3,3,RB
637,15358,70,221,0,3,29,1,2,69.0,78.0,3,3,RB
638,15399,73,220,7,1,20,10,2,69.0,78.0,3,3,HB
639,15409,73,236,1,2,10,6,2,69.0,78.0,3,3,RB
640,15431,73,236,5,1,18,10,2,69.0,78.0,3,3,RB
641,15461,73,230,6,2,28,7,2,69.0,78.0,6,10,RB
642,15483,73,230,-1,2,38,8,2,69.0,78.0,6,10,RB
643,15504,69,205,6,2,44,5,2,69.0,78.0,6,10,HB
644,15526,73,230,0,3,19,2,2,69.0,78.0,6,10,RB
645,15548,73,230,3,4,19,2,2,69.0,78.0,6,10,RB
646,15570,73,230,4,1,16,10,2,69.0,78.0,6,10,RB
647,15578,70,221,8,1,25,10,2,69.0,78.0,9,10,RB
648,15600,70,221,2,2,33,2,2,69.0,78.0,9,10,RB
649,15622,70,221,0,1,49,10,2,69.0,78.0,9,10,RB
650,15663,73,220,6,1,11,10,2,69.0,78.0,9,10,HB
651,15695,73,236,2,2,23,3,2,69.0,78.0,9,10,RB
652,15716,73,236,-2,3,25,1,2,69.0,78.0,9,10,RB
653,15751,73,220,7,1,25,10,2,69.0,78.0,9,10,HB
654,15773,73,220,4,2,32,3,2,69.0,78.0,9,10,HB
655,15795,73,220,-1,1,36,10,2,69.0,78.0,9,10,HB
656,15804,73,236,-1,3,17,1,2,69.0,78.0,9,10,RB
657,15839,73,220,5,2,47,10,2,69.0,78.0,9,10,HB
658,15842,70,221,3,1,25,10,2,69.0,78.0,9,10,RB
659,15864,70,221,2,1,37,10,2,69.0,78.0,9,10,RB
660,15886,70,221,19,2,39,8,2,69.0,78.0,9,10,RB
661,15915,73,236,4,2,33,1,2,69.0,78.0,9,10,RB
662,15930,70,221,2,2,37,18,2,69.0,78.0,9,10,RB
663,15952,70,221,6,1,49,15,2,69.0,78.0,9,13,RB
664,15974,70,221,5,2,43,9,2,69.0,78.0,9,13,RB
665,15996,70,221,-2,3,38,4,2,69.0,78.0,9,13,RB
666,16021,71,225,3,1,25,10,2,80.0,69.0,0,0,RB
667,16043,71,225,0,2,28,7,2,80.0,69.0,0,0,RB
668,16078,70,225,-1,1,28,10,2,80.0,69.0,0,0,RB
669,16098,70,225,2,1,41,10,2,80.0,69.0,0,0,RB
670,16108,71,225,9,1,9,10,2,80.0,69.0,0,0,RB
671,16131,71,225,2,2,18,1,2,80.0,69.0,0,0,RB
672,16168,72,222,3,1,21,10,2,80.0,69.0,0,0,RB
673,16188,70,225,2,2,10,10,2,80.0,69.0,0,0,RB
674,16208,70,225,4,1,4,4,2,80.0,69.0,0,0,RB
675,16218,71,225,2,1,15,20,2,80.0,69.0,7,0,RB
676,16241,69,210,3,1,32,10,2,80.0,69.0,7,0,RB
677,16278,72,222,2,1,28,10,2,80.0,69.0,7,0,RB
678,16307,71,225,-1,1,9,10,2,80.0,69.0,7,0,RB
679,16328,69,210,0,1,26,10,2,80.0,69.0,7,0,RB
680,16364,70,225,12,1,36,10,2,80.0,69.0,7,0,RB
681,16388,72,222,-4,1,48,10,2,80.0,69.0,7,0,RB
682,16410,72,222,4,1,13,10,2,80.0,69.0,7,0,RB
683,16416,71,225,1,1,24,10,2,80.0,69.0,14,0,RB
684,16451,70,225,1,1,40,10,2,80.0,69.0,14,7,RB
685,16461,69,210,2,2,5,12,2,80.0,69.0,14,7,RB
686,16517,70,225,2,1,25,10,2,80.0,69.0,21,7,RB
687,16542,72,222,4,2,40,10,2,80.0,69.0,21,7,RB
688,16549,71,225,17,1,39,10,2,80.0,69.0,21,7,RB
689,16570,71,225,2,1,14,10,2,80.0,69.0,21,10,RB
690,16608,72,222,-2,1,37,10,2,80.0,69.0,21,10,RB
691,16631,70,208,16,1,50,10,2,80.0,69.0,21,10,RB
692,16653,70,208,4,1,34,10,2,80.0,69.0,21,10,RB
693,16675,70,208,1,2,30,6,2,80.0,69.0,21,10,RB
694,16696,72,222,14,3,29,5,2,80.0,69.0,21,10,RB
695,16718,72,222,1,1,15,10,2,80.0,69.0,21,10,RB
696,16724,69,210,16,1,19,10,2,80.0,69.0,24,10,RB
697,16763,70,208,7,1,20,10,2,80.0,69.0,24,10,RB
698,16785,70,208,4,2,27,3,2,80.0,69.0,24,10,RB
699,16828,72,222,-2,1,42,10,2,80.0,69.0,24,10,RB
700,16850,70,208,9,1,47,10,2,80.0,69.0,24,10,RB
701,16872,70,208,1,1,40,5,2,80.0,69.0,24,10,RB
702,16893,72,222,-1,1,47,10,2,80.0,69.0,24,10,RB
703,16916,72,222,-2,2,48,11,2,80.0,69.0,24,10,RB
704,16938,72,222,6,3,50,13,2,80.0,69.0,24,10,RB
705,16960,72,222,6,3,46,17,2,80.0,69.0,24,10,RB
706,16973,70,245,-1,1,25,10,2,83.0,60.0,0,0,RB
707,16995,70,245,3,2,49,10,2,83.0,60.0,0,0,RB
708,17026,71,205,6,1,31,10,2,83.0,60.0,0,0,RB
709,17039,70,245,5,2,25,4,2,83.0,60.0,0,0,RB
710,17070,71,205,4,1,20,10,2,83.0,60.0,0,0,RB
711,17073,71,210,0,1,25,10,2,83.0,60.0,3,0,RB
712,17105,70,245,-1,1,14,10,2,83.0,60.0,3,0,RB
713,17127,70,245,9,1,46,10,2,83.0,60.0,3,0,RB
714,17149,70,245,-2,2,45,1,2,83.0,60.0,3,0,RB
715,17181,71,205,2,3,47,3,2,83.0,60.0,3,0,RB
716,17183,71,210,2,1,10,10,2,83.0,60.0,3,0,RB
717,17215,70,245,1,1,23,10,2,83.0,60.0,3,0,RB
718,17230,69,250,3,1,17,10,2,83.0,60.0,3,0,FB
719,17252,69,250,1,2,20,7,2,83.0,60.0,3,0,FB
720,17281,70,245,10,1,44,10,2,83.0,60.0,3,0,RB
721,17313,71,205,-2,2,38,2,2,83.0,60.0,3,0,RB
722,17335,71,205,-2,1,9,9,2,83.0,60.0,3,0,RB
723,17347,70,245,6,3,33,25,2,83.0,60.0,6,0,RB
724,17359,71,210,-2,1,21,10,2,83.0,60.0,6,0,RB
725,17381,71,210,-1,4,44,1,2,83.0,60.0,6,0,RB
726,17422,71,205,0,1,46,10,2,83.0,60.0,6,0,RB
727,17435,70,245,-2,2,46,10,2,83.0,60.0,6,0,RB
728,17447,71,210,6,1,33,10,2,83.0,60.0,6,0,RB
729,17469,71,210,-2,2,39,4,2,83.0,60.0,6,0,RB
730,17501,70,245,5,1,30,10,2,83.0,60.0,6,0,RB
731,17513,71,210,2,2,14,10,2,83.0,60.0,6,0,RB
732,17535,71,210,6,1,31,10,2,83.0,60.0,6,0,RB
733,17557,71,210,0,2,37,4,2,83.0,60.0,6,0,RB
734,17599,71,205,3,2,22,6,2,83.0,60.0,6,0,RB
735,17601,71,210,-7,1,43,10,2,83.0,60.0,6,0,RB
736,17623,71,210,4,2,36,17,2,83.0,60.0,6,0,RB
737,17648,69,250,1,1,46,10,2,83.0,60.0,6,0,FB
738,17667,71,210,1,1,34,10,2,83.0,60.0,6,0,RB
739,17699,70,245,4,2,45,2,2,83.0,60.0,6,3,RB
740,17731,71,205,-1,1,49,10,2,83.0,60.0,6,3,RB
741,17743,70,245,4,3,26,2,2,83.0,60.0,6,3,RB
742,17765,70,245,-2,1,1,1,2,83.0,60.0,6,3,RB
743,17787,70,245,1,2,3,3,2,83.0,60.0,6,3,RB
744,17804,68,198,2,1,25,10,2,78.0,66.0,0,0,RB
745,17832,69,212,8,1,25,10,2,78.0,66.0,0,0,RB
746,17854,69,212,1,2,17,2,2,78.0,66.0,0,0,RB
747,17878,70,216,5,3,16,1,2,78.0,66.0,0,0,RB
748,17898,69,212,2,1,11,10,2,78.0,66.0,0,0,RB
749,17920,69,212,5,2,5,5,2,78.0,66.0,0,0,RB
750,17936,68,198,4,1,18,10,2,78.0,66.0,7,0,RB
751,17958,68,198,1,2,22,6,2,78.0,66.0,7,0,RB
752,17986,69,212,5,1,45,10,2,78.0,66.0,7,0,RB
753,18016,72,210,1,1,34,10,2,78.0,66.0,7,0,RB
754,18037,72,210,-4,2,33,9,2,78.0,66.0,7,0,RB
755,18046,68,198,5,1,29,10,2,78.0,66.0,10,0,RB
756,18068,68,198,-2,1,8,8,2,78.0,66.0,10,0,RB
757,18097,70,216,1,1,1,10,2,78.0,66.0,10,0,RB
758,18106,71,203,3,2,37,10,2,78.0,66.0,10,0,RB
759,18128,71,203,8,1,49,10,2,78.0,66.0,10,0,RB
760,18150,71,203,11,2,41,2,2,78.0,66.0,10,0,RB
761,18178,68,198,3,1,18,10,2,78.0,66.0,10,0,RB
762,18200,68,198,2,1,6,6,2,78.0,66.0,10,0,RB
763,18228,69,212,2,2,17,13,2,78.0,66.0,10,3,RB
764,18244,68,198,4,1,28,10,2,78.0,66.0,10,3,RB
765,18272,69,212,3,1,45,10,2,78.0,66.0,10,3,RB
766,18282,71,203,3,1,13,10,2,78.0,66.0,10,3,RB
767,18316,69,212,13,1,25,10,2,78.0,66.0,10,3,RB
768,18338,69,212,6,1,48,10,2,78.0,66.0,10,3,RB
769,18370,71,203,2,1,13,10,2,78.0,66.0,10,3,RB
770,18392,71,203,4,2,15,8,2,78.0,66.0,10,3,RB
771,18427,70,216,5,3,22,1,2,78.0,66.0,10,3,RB
772,18455,72,210,2,1,27,10,2,78.0,66.0,10,3,RB
773,18477,72,210,3,1,43,10,2,78.0,66.0,10,3,RB
774,18500,72,210,-3,2,33,4,2,78.0,66.0,10,3,RB
775,18514,69,212,1,1,12,12,2,78.0,66.0,10,3,RB
776,18530,69,200,6,1,15,10,2,78.0,66.0,13,3,RB
777,18546,71,203,3,2,21,4,2,78.0,66.0,13,3,RB
778,18580,69,212,-2,1,19,15,2,78.0,66.0,13,10,RB
779,18590,71,203,3,1,38,10,2,78.0,66.0,13,10,RB
780,18612,71,203,5,1,28,10,2,78.0,66.0,13,10,RB
781,18634,71,203,1,2,23,5,2,78.0,66.0,13,10,RB
782,18656,71,203,1,1,21,10,2,78.0,66.0,13,13,RB
783,18684,68,198,3,2,20,9,2,78.0,66.0,13,13,RB
784,18706,69,200,5,3,17,6,2,78.0,66.0,13,13,RB
785,18722,73,220,0,1,25,10,2,84.0,59.0,0,0,RB
786,18744,73,220,3,2,25,10,2,84.0,59.0,0,0,RB
787,18786,72,228,5,1,24,10,2,84.0,59.0,0,0,RB
788,18801,72,223,6,1,35,10,2,84.0,59.0,0,0,RB
789,18830,72,228,7,1,45,10,2,84.0,59.0,0,0,RB
790,18852,72,228,2,2,38,3,2,84.0,59.0,0,0,RB
791,18868,72,223,2,3,36,1,2,84.0,59.0,0,0,RB
792,18896,72,228,-1,2,34,10,2,84.0,59.0,0,0,RB
793,18899,73,220,4,1,25,10,2,84.0,59.0,3,0,RB
794,18920,73,220,4,2,29,6,2,84.0,59.0,3,0,RB
795,18942,73,220,4,1,41,10,2,84.0,59.0,3,0,RB
796,18964,73,220,7,1,29,10,2,84.0,59.0,3,0,RB
797,19006,72,228,4,1,25,10,2,84.0,59.0,3,3,RB
798,19021,72,223,0,2,29,6,2,84.0,59.0,3,3,RB
799,19039,75,247,3,1,23,15,2,84.0,59.0,3,3,RB
800,19072,72,228,4,2,29,10,2,84.0,59.0,3,3,RB
801,19074,73,220,0,2,18,6,2,84.0,59.0,3,3,RB
802,19116,72,228,7,1,41,10,2,84.0,59.0,3,3,RB
803,19138,72,228,2,2,48,3,2,84.0,59.0,3,3,RB
804,19153,72,223,2,3,50,1,2,84.0,59.0,3,3,RB
805,19204,71,203,13,1,16,10,2,84.0,59.0,3,3,RB
806,19226,72,228,3,1,29,10,2,84.0,59.0,3,3,RB
807,19241,72,223,3,1,47,10,2,84.0,59.0,3,3,RB
808,19263,72,223,4,2,50,7,2,84.0,59.0,3,3,RB
809,19291,72,228,0,1,42,25,2,84.0,59.0,3,3,RB
810,19303,75,247,2,3,48,1,2,84.0,59.0,3,3,RB
811,19336,72,228,4,1,25,10,2,84.0,59.0,3,6,RB
812,19339,73,220,0,1,39,10,2,84.0,59.0,3,6,RB
813,19383,73,220,3,1,9,9,2,84.0,59.0,3,6,RB
814,19423,72,228,1,1,15,20,2,84.0,59.0,3,9,RB
